cpu_percent,ram_percent,disk_read_Bps,disk_write_Bps,net_in_Bps,net_out_Bps
5.4,25.1,0,1175552,0,0
6.4,25.1,0,831488,0,0
15.6,25.3,0,839680,348,381
5.6,25.2,0,618496,0,0
5.1,25.2,0,749568,395,1086
4.9,25.1,0,1134592,0,0
5.4,25.1,0,548864,0,0
5.6,25.1,0,540672,0,0
5.4,25.1,0,544768,351,475
5.5,25.1,0,548864,0,0
5.3,25.1,0,548864,0,0
4.8,25.0,0,614400,86,106
9.8,25.0,0,618496,0,0
4.9,25.0,0,933888,92,116
5.5,25.0,0,1003520,0,116
4.8,25.1,0,1007616,274,134
5.7,25.1,0,999424,282,232
6.5,25.1,0,1003520,66,86
8.2,25.1,0,1007616,238,196
6.5,25.1,0,999424,390,106
5.3,25.0,0,1548288,0,0
5.6,25.0,0,1007616,90,196
5.0,25.1,0,999424,282,295
6.2,25.1,62947328,17956864,0,0
5.2,25.1,0,1925120,0,0
5.3,25.1,0,749568,0,0
9.7,25.1,0,753664,0,0
6.4,25.2,0,757760,0,0
7.4,25.2,0,749568,196,134
5.9,25.2,0,753664,0,0
5.9,25.2,0,1134592,0,0
5.0,25.2,0,757760,0,0
5.1,25.2,0,946176,0,0
5.5,25.1,0,688128,0,0
4.3,25.1,0,610304,0,0
4.8,25.1,0,733184,270,208
5.2,25.1,0,688128,282,381
6.0,25.1,0,610304,66,0
5.7,25.0,0,614400,196,134
5.8,25.0,0,618496,0,0
5.7,25.0,0,610304,86,98
5.5,25.0,0,614400,86,161
6.5,25.0,0,548864,650449,35169
4.9,25.1,0,540672,126659,1848
8.3,25.2,0,991232,572,1889
4.8,25.2,0,1007616,10528,6094
5.4,25.2,0,1028096,0,0
9.2,25.3,0,1003520,128,259
7.3,25.2,0,1110016,367,240
10.5,25.3,0,999424,600,803
11.1,25.3,8192,1003520,171,106
13.0,25.3,0,1007616,514,606
11.2,25.4,0,999424,152,283
8.0,25.4,9666560,1003520,583,702
10.7,25.4,52346880,414158848,86,197
6.9,25.4,0,749568,1827,2621
5.4,25.4,0,684032,1094,2066
4.9,25.5,0,1015808,86,161
5.3,25.4,0,749568,196,134
5.8,25.4,0,868352,498,921
6.5,25.4,0,937984,685,712
13.6,25.5,0,1146880,152,184
12.8,25.5,0,684032,282,401
15.9,25.5,0,692224,2333140,30156
7.0,25.4,0,1781760,0,0
4.2,25.4,0,544768,0,0
4.4,25.4,0,573440,0,0
4.6,25.4,0,643072,0,0
6.2,25.4,0,684032,196,134
5.5,25.4,0,802816,66,287
5.8,25.3,0,540672,0,0
13.1,25.4,0,544768,0,86
13.1,25.3,0,548864,66,0
12.7,25.3,0,540672,92,116
14.2,25.3,0,544768,108,62
5.1,25.2,0,618496,196,134
4.5,25.2,0,552960,196,134
4.5,25.2,0,614400,0,0
6.0,25.1,0,1007616,196,134
6.3,25.2,0,1101824,0,0
6.2,25.1,0,1003520,0,0
5.9,25.1,0,1007616,0,0
6.4,25.1,0,1028096,282,295
5.5,25.1,0,1003520,86,98
5.2,25.1,0,1007616,7636,16456
5.4,25.2,0,24473600,0,0
4.5,25.2,0,753664,90,196
5.1,25.2,0,757760,86,161
7.3,25.2,0,679936,196,134
6.5,25.2,0,970752,0,0
7.0,25.2,0,688128,74,74
6.2,25.2,0,679936,0,0
6.8,25.2,0,2228224,0,0
6.2,25.2,0,688128,0,0
4.8,25.1,0,544768,0,0
4.3,25.1,0,753664,196,134
4.6,25.1,0,548864,196,134
4.7,25.1,0,679936,9967,10413
5.9,25.1,0,614400,196,134
6.2,25.1,0,548864,221,293
5.4,25.1,0,679936,0,0
6.3,25.1,0,544768,1812,7127
6.0,25.2,0,618496,1772,6208
5.3,25.2,0,626688,173,112
5.8,25.2,0,1712128,42,62
4.8,25.2,0,1490944,0,0
5.0,25.2,0,999424,160,172
4.8,25.2,0,1007616,74,74
5.8,25.1,0,1007616,196,134
5.7,25.1,0,999424,0,0
5.7,25.1,0,1003520,0,0
6.2,25.1,0,1007616,0,0
5.8,25.2,0,999424,0,0
10.1,25.2,0,1003520,0,0
4.8,25.2,0,1007616,74,74
6.0,25.2,0,22540288,196,134
5.0,25.2,0,753664,196,134
5.0,25.2,0,765952,66,86
5.7,25.3,0,749568,807,819
7.7,25.3,0,684032,0,86
8.7,25.3,0,1085440,2743064,42016
12.1,25.2,0,679936,90,196
6.7,25.2,0,1077248,282,295
5.7,25.2,0,618496,0,0
4.9,25.2,0,679936,475,1207
6.0,25.2,0,614400,742429,14641
4.3,25.2,0,557056,0,0
4.3,25.2,0,610304,0,0
5.2,25.2,0,684032,196,134
6.0,25.2,0,618496,86,98
6.0,25.2,0,679936,0,0
6.5,25.2,0,614400,0,0
5.8,25.2,0,548864,0,0
6.1,25.2,0,679936,1593860,23572
6.4,25.2,0,544768,66,0
6.9,25.2,0,618496,282,331
12.5,25.3,0,540672,1290,1432
7.7,25.3,0,995328,1346,1768
12.4,25.7,0,0,282,295
10.2,25.5,0,749568,3158612,40668
10.2,25.5,8192,753664,0,0
10.7,25.5,0,757760,86,98
9.0,25.5,0,974848,66,86
21.6,25.8,0,1323008,0,0
13.5,25.5,0,688128,0,0
12.1,25.5,0,610304,931,1113
8.1,25.5,0,733184,507,815
7.2,25.6,0,618496,221,405
10.6,25.5,0,630784,417,555
17.1,25.5,0,614400,0,0
12.3,25.5,0,548864,0,0
16.7,25.6,0,540672,86,161
8.2,25.5,0,684032,647,591
6.7,25.5,0,548864,9570,15033
5.3,25.4,0,610304,485,1759
6.4,25.3,0,544768,0,0
4.5,25.3,0,548864,0,0
5.2,25.3,0,540672,0,0
5.1,25.2,0,614400,393,649
5.7,25.2,0,557056,0,0
5.8,25.2,0,610304,0,0
6.5,25.3,0,704512,0,0
9.9,25.4,0,618496,66,86
3.6,25.4,0,540672,86,98
8.2,25.4,0,942080,221,261
6.2,25.4,0,14155776,503,684
6.6,25.4,0,749568,196,134
5.3,25.4,0,753664,74,74
7.4,25.4,0,688128,417,603
2.8,25.4,0,679936,0,86
3.1,25.4,0,684032,66,0
3.1,25.4,0,688128,0,0
2.6,25.4,0,749568,282,295
1.6,25.4,0,684032,0,0
2.3,25.4,0,2232320,0,0
4.9,25.3,0,749568,0,0
1.9,25.3,0,614400,90,196
5.0,25.4,0,3792896,0,0
1.6,25.4,0,1003520,196,134
2.6,25.2,0,1015808,0,0
4.4,25.2,0,999424,74,74
3.6,25.2,0,1003520,86,106
5.3,25.1,0,1007616,0,0
7.8,25.1,0,1531904,349,419
5.4,25.2,0,978944,86,313
12.6,25.2,8192,974848,1332,9677
7.5,25.2,0,966656,493,338
5.2,25.2,0,974848,6675,15723
9.4,25.2,0,978944,4060,8712
8.5,25.3,0,974848,4098,8597
4.8,25.2,0,974848,3383,7795
9.3,25.2,0,978944,2939,192
4.1,25.2,0,966656,348,401
3.5,25.1,0,970752,0,0
11.0,25.3,0,1187840,6927,10876
5.9,25.2,0,25325568,0,0
5.5,25.1,0,753664,155,389
7.7,25.1,0,1118208,0,0
12.1,25.2,0,901120,196,134
12.5,25.2,0,696320,86,161
14.6,25.2,0,618496,0,0
6.2,25.2,0,679936,0,0
5.6,25.2,0,614400,0,0
5.4,25.1,0,917504,86,161
5.2,25.1,0,610304,0,0
4.7,25.1,0,1118208,196,134
4.4,25.1,0,548864,262,341
4.5,25.0,0,540672,66,86
5.2,25.0,0,819200,282,232
6.3,25.0,0,618496,0,0
6.6,25.0,0,544768,2454104,38685
6.9,25.1,0,544768,48180,7767
5.7,25.1,0,618496,282,295
5.5,25.1,0,765952,1527,5915
10.8,25.1,0,1712128,0,0
5.1,25.2,0,561152,0,0
4.9,25.1,0,610304,0,0
5.5,25.1,0,806912,0,0
5.9,25.0,0,1007616,196,134
6.7,25.1,0,999424,0,0
5.9,25.1,0,1015808,0,0
7.1,25.2,0,1110016,0,0
5.9,25.2,0,999424,0,0
8.0,25.1,0,1003520,0,0
5.4,25.1,0,1560576,0,0
4.8,25.2,0,1064960,196,134
5.5,25.2,0,19234816,282,295
4.8,25.2,0,757760,66,86
7.4,25.2,0,749568,196,134
6.2,25.2,0,753664,0,0
7.4,25.3,0,1052672,0,86
6.3,25.2,0,610304,66,0
6.2,25.2,0,684032,282,295
5.1,25.3,0,688128,90842,4774
11.2,25.2,0,540672,3098957,36376
5.9,25.1,0,0,86,106
6.4,25.2,0,548864,0,0
9.1,25.2,0,610304,680,910
11.5,25.3,0,618496,257,303
15.7,25.3,0,757760,257,303
10.6,25.3,8192,540672,90,196
11.1,25.3,0,614400,0,0
7.7,25.2,0,688128,66,399
6.8,25.2,0,679936,92,116
4.3,25.2,0,544768,262,134
4.8,25.3,0,618496,417,555
5.2,25.3,0,610304,0,0
24.2,25.1,0,24576,6205,6257
4.6,25.0,0,688128,86,161
4.5,25.1,0,1429504,196,134
4.8,25.1,0,2654208,196,134
5.0,25.1,32768,909312,0,0
9.6,25.1,0,868352,196,134
3.8,25.1,0,872448,0,0
3.4,25.0,0,884736,155,501
7.8,25.1,0,880640,86,161
7.6,25.4,65536,872448,348,381
14.7,26.4,0,1024000,12992,19922
5.9,26.6,0,868352,11907,7506
5.3,26.6,0,872448,55061,3667
2.5,26.6,0,983040,23719,753
3.0,26.6,0,1101824,0,0
11.9,26.8,0,1003520,196,134
8.3,27.0,0,1007616,312,468
4.8,27.0,0,1052672,0,0
3.4,27.1,0,983040,0,0
11.5,27.4,0,1347584,23087,23503
4.0,27.5,0,1978368,11037,1372
2.1,27.3,0,1003520,1115,1059
5.2,27.4,32768,2592768,13241,6356
13.4,27.4,811008,2564096,197258,9771
11.9,27.6,667648,2154496,45990,4000
3.7,27.6,0,1007616,196,134
4.9,27.6,0,999424,7875,4855
5.4,27.6,8192,2088960,6223,10424
7.4,27.5,0,1228800,1234,289
12.2,27.5,0,1318912,414,381
3.4,27.5,0,0,66,239
3.4,27.5,0,757760,0,0
8.4,27.5,0,1290240,0,0
9.6,27.5,0,2064384,0,0
6.0,27.5,0,757760,0,0
6.3,27.6,0,679936,0,0
3.4,27.6,0,753664,0,0
2.9,27.5,0,626688,0,0
2.8,27.4,0,679936,0,0
3.5,27.5,0,0,196,134
3.4,27.5,0,4542464,286,330
2.1,27.5,0,2334720,0,0
2.6,27.6,0,1011712,196,134
1.4,27.6,0,970752,0,0
1.5,27.5,0,978944,86,98
0.9,27.5,0,974848,0,0
1.8,27.5,0,1060864,282,295
1.3,27.5,0,978944,0,0
1.5,27.5,0,974848,5015,8531
6.5,27.5,0,970752,221,261
5.9,27.3,0,4300800,0,0
4.1,27.3,0,1220608,0,0
6.0,27.3,0,1007616,0,0
2.6,27.2,0,1069056,303,234
1.6,27.2,0,1110016,66,0
2.2,27.2,0,1007616,0,86
2.3,27.2,0,1703936,66,0
2.8,27.2,49152,40869888,0,0
2.9,27.1,0,757760,0,0
1.8,27.1,0,970752,282,295
1.8,27.1,0,761856,196,134
2.3,27.1,0,1458176,0,0
2.3,27.1,0,684032,196,240
2.6,27.1,0,761856,86,0
1.9,27.1,0,688128,0,0
3.6,27.2,0,544768,14797,20685
2.5,27.2,0,692224,4931,885
2.1,27.2,0,778240,152,192
2.6,27.2,0,1781760,1518,6287
3.8,27.2,0,692224,0,0
2.0,27.2,0,618496,0,0
2.6,27.1,0,544768,66,86
2.6,27.1,0,626688,66,86
3.1,27.1,0,622592,0,0
1.6,27.2,0,933888,0,0
4.5,27.2,0,622592,90,196
3.9,27.1,0,548864,0,0
2.6,27.2,0,626688,0,0
2.5,27.2,0,1220608,0,0
2.6,27.2,0,3973120,196,134
2.3,27.2,0,0,0,0
4.0,27.2,0,1032192,282,295
3.5,27.2,0,970752,0,86
4.3,27.2,0,978944,66,0
3.1,27.2,0,4816896,0,0
2.8,27.2,36864,19542016,0,0
2.1,27.1,0,749568,0,0
2.6,27.1,0,753664,0,0
5.9,26.9,0,757760,152,184
2.4,26.9,0,1052672,0,0
3.5,26.9,0,684032,0,0
2.8,26.9,0,757760,155,277
1.5,26.9,0,679936,0,0
2.0,26.8,0,614400,0,0
2.8,26.8,0,757760,158,116
3.0,26.8,0,688128,0,0
2.9,26.8,0,684032,196,134
5.9,26.7,0,4096,196,134
3.5,26.7,0,1122304,0,0
6.3,26.6,24576,974848,0,0
5.4,26.6,0,614400,90,196
3.9,26.7,0,692224,282,295
3.8,26.7,0,548864,0,0
5.3,26.8,0,53248,3767,9198
3.6,26.8,0,1007616,251,106
5.5,26.8,0,1007616,0,0
12.5,26.8,0,1003520,0,0
5.3,26.9,0,1196032,0,0
5.4,26.9,0,1007616,0,0
6.4,26.9,0,16596992,66,86
4.1,26.9,0,761856,713,391
5.2,26.4,0,12288,155,718
1.5,26.4,0,4096,435,321
3.3,26.4,0,757760,0,0
4.6,26.3,0,684032,196,240
4.1,26.5,32768,794624,0,0
1.3,26.4,0,757760,66,303
1.6,26.4,0,544768,132,258
1.8,26.5,0,692224,0,0
3.9,26.5,0,1363968,86,98
18.1,27.9,0,1019904,890,2536
4.5,27.9,0,2736128,6486,3302
4.9,28.1,0,1007616,3194,966
2.9,28.1,0,1118208,13627,5866
5.4,28.2,0,1011712,30969,578
6.5,28.4,0,1081344,2063,404
14.1,28.8,0,1175552,4891,498
1.9,28.8,0,978944,1856,493
7.9,29.2,74604544,2142208,558,467
6.6,29.3,94404608,970752,340,388
7.5,29.3,84180992,978944,86,271
6.3,29.5,108036096,974848,0,110
8.6,29.5,76578816,33689600,0,0
9.1,29.9,77414400,761856,66,86
10.8,29.8,39337984,757760,196,244
7.1,29.9,86949888,684032,0,0
9.6,30.0,55132160,839680,0,0
7.6,30.1,86097920,618496,0,0
9.0,30.2,61177856,684032,0,0
8.9,30.2,65097728,761856,310,308
10.5,30.2,44892160,757760,0,110
4.0,29.6,0,991232,688,464
1.9,29.6,0,761856,270,1928
2.1,29.5,0,692224,6793,9826
2.4,29.4,0,684032,638,148
2.5,29.4,0,622592,0,0
3.0,29.3,0,548864,0,0
3.1,29.2,0,770048,0,0
2.1,29.1,0,692224,348,381
2.5,29.1,0,548864,196,134
2.9,29.0,0,659456,307,614
3.6,29.0,0,622592,0,0
3.1,28.9,0,548864,525,713
2.1,28.9,0,614400,86,161
6.9,28.8,0,552960,282,240
10.0,29.0,8192,888832,5961,5381
9.7,29.1,0,2686976,32370,15611
27.2,29.8,0,1626112,69722,136965
23.0,30.2,8192,1286144,128968,147651
6.8,30.1,49152,86192128,13296,8759
6.0,30.0,0,978944,9324,14820
6.7,29.9,0,978944,105710,17801
5.2,29.9,49152,27787264,262,134
3.4,29.8,0,761856,3101,26202
5.0,29.8,0,757760,8783,7917
4.3,29.7,0,733184,1318,14233
4.5,29.7,0,1085440,753,396
5.0,29.7,0,688128,1577,14448
5.2,29.7,0,614400,10791,34607
4.0,29.7,0,622592,2950,7373
7.2,29.7,0,618496,3429,42708
16.5,29.8,0,1794048,38935,47149
8.3,29.8,0,7450624,7404,1378
6.8,29.8,0,1007616,0,0
9.9,29.7,0,1011712,2667,1123
8.4,29.7,0,1011712,822,675
8.3,29.6,0,1007616,696,424
11.8,29.6,0,1105920,688,424
10.9,29.7,0,1011712,922,530
10.7,29.8,0,1007616,1306,1072
11.2,29.8,0,1003520,388,212
9.9,29.8,0,2179072,1348,805
9.7,29.8,0,1748992,1142,750
9.7,29.8,0,1003520,1275,636
12.2,29.8,0,978944,902,757
11.2,29.8,0,1208320,1052,616
10.8,29.9,0,2154496,1056,671
10.3,30.0,0,1130496,5889,27583
7.6,30.0,0,1007616,7063,24564
5.3,30.0,0,1007616,9543,31339
6.3,30.0,0,1011712,3002,267
9.3,30.0,0,1011712,4523,10035
5.8,30.0,16384,26243072,0,0
3.5,30.0,0,1257472,0,0
6.4,29.9,0,995328,196,134
14.3,29.5,0,753664,155,389
4.9,29.5,0,761856,0,11208
8.4,29.4,0,618496,31653,27936
10.8,29.3,0,696320,8579,364
8.0,29.3,0,552960,11874,1047
16.1,29.3,0,618496,1546,302
6.9,29.2,0,614400,86,0
7.7,29.1,0,1490944,8238,1244
10.4,29.2,0,917504,4590,16083
10.7,29.2,0,614400,8861,954
13.3,29.2,0,626688,6162,636
12.8,29.3,0,548864,2234,725
6.7,29.5,0,851968,20959,1024
10.3,29.6,24576,696320,27228,26596
2.5,29.4,0,548864,196,240
2.8,29.4,0,614400,86,161
3.4,29.5,0,552960,1570,11479
2.9,29.5,0,811008,0,9860
4.1,29.5,0,1581056,4540,5783
4.0,29.5,0,1011712,196,240
5.5,29.5,0,1867776,160,235
3.0,29.5,0,1150976,0,86
3.6,29.5,0,1429504,1184,23276
3.0,29.5,0,1019904,1844,298
5.5,29.5,0,1204224,5180,15883
2.0,29.5,0,1110016,42,62
2.5,29.5,0,1105920,196,240
1.9,29.5,0,1101824,286,436
1.5,29.5,0,21782528,0,0
2.6,29.4,0,761856,0,0
1.3,29.4,0,753664,0,110
2.0,29.4,0,761856,528,0
6.3,29.5,0,688128,12787,15260
8.0,29.4,0,753664,282,295
2.8,29.2,0,692224,348,326
1.9,29.3,0,757760,86,161
2.0,29.3,0,614400,0,0
2.7,29.3,0,692224,0,0
8.0,28.8,0,1196032,0,0
3.3,28.7,53248,827392,196,134
2.6,28.8,0,761856,0,0
2.3,28.7,0,626688,0,0
3.5,28.7,0,614400,0,86
4.0,28.8,0,876544,66,0
2.8,28.9,0,1716224,282,295
5.3,28.8,0,544768,1226,15739
5.5,28.8,0,622592,4266,860
2.0,28.8,0,548864,196,134
3.6,28.9,0,688128,222,98
2.8,28.9,0,692224,0,0
3.3,28.9,0,548864,393,493
6.4,29.0,0,1114112,86,195
8.9,29.1,8192,1318912,615,965
4.3,29.2,0,1019904,19239,14852
2.4,29.2,0,1003520,472,8140
3.9,29.2,0,1011712,16215,10110
2.8,29.1,0,974848,6750,4208
2.3,29.0,0,970752,0,0
3.9,29.1,0,983040,1374,1237
5.0,29.1,0,1200128,10575,4160
4.9,29.1,16384,19156992,9834,5477
6.8,29.1,0,1224704,12344,5074
14.6,29.2,0,2326528,97401,25251
16.6,29.3,536576,1249280,252392,32508
14.6,29.1,0,905216,209928,36723
12.5,29.4,16384,1482752,1409709,30031
8.4,29.5,8192,548864,104219,4826
10.6,29.6,0,860160,237480,38972
7.6,29.7,0,1323008,2837290,107840
6.4,29.7,16384,2088960,31022,721
3.8,29.6,0,1269760,0,0
5.2,29.6,0,1159168,0,0
5.0,29.6,0,3170304,6436,13263
4.6,29.5,0,978944,282,295
4.7,29.5,0,974848,196,134
3.5,29.6,0,1150976,0,0
2.0,29.6,0,978944,0,0
3.9,29.7,0,974848,66,86
4.6,29.8,0,1253376,86,161
4.7,29.8,0,1187840,282,240
2.1,29.6,0,1359872,86,161
6.4,30.0,0,3272704,0,0
6.1,30.0,49152,48898048,1723,7284
4.5,29.8,0,757760,0,0
4.5,29.6,0,794624,368,456
16.6,31.0,45056,806912,0,0
4.1,31.0,0,757760,13443,6635
4.0,31.2,0,614400,20772,8417
2.1,31.2,0,761856,27870,1644
4.5,31.2,0,2084864,1911,228
4.1,31.2,0,618496,2233,649
20.3,31.9,98304,708608,42,148
3.0,31.8,0,688128,312,468
3.4,31.8,0,544768,348,295
5.0,31.7,0,1425408,1712,6500
5.7,31.7,0,1298432,0,0
6.1,31.8,0,806912,0,0
3.9,31.8,0,782336,90,196
4.1,31.8,0,880640,86,98
5.9,31.6,16384,7360512,196,134
4.9,31.6,0,1757184,0,0
3.4,31.6,311296,1007616,0,0
5.0,31.7,0,1511424,6649,10431
4.3,31.7,32768,1015808,1237,289
5.5,31.6,65536,1011712,282,295
3.9,31.6,36864,970752,0,0
5.5,31.6,0,1613824,196,134
4.3,31.7,0,1208320,282,295
4.4,31.7,0,1003520,0,0
4.0,31.7,0,1011712,0,86
3.1,31.7,0,1036288,66,0
5.9,31.7,65536,1003520,0,0
5.0,31.7,98304,43073536,86,106
5.5,31.8,0,1056768,348,381
4.4,31.8,0,753664,196,134
4.3,31.8,0,761856,0,0
18.2,33.1,65536,626688,878,826
3.9,33.1,0,684032,12871,6294
5.4,33.2,0,692224,3284,3498
4.9,33.3,0,831488,6884,3238
6.8,33.3,0,1433600,3973,2267
4.6,33.4,0,692224,3132,247
15.9,33.7,0,913408,1481,1338
8.0,33.6,0,684032,2066,695
4.4,33.5,0,552960,36266,735
4.8,33.6,0,634880,23338,550
5.1,33.5,0,544768,160,1794
5.2,33.4,0,622592,9334,1861
4.9,33.4,0,548864,2039,388
2.9,33.4,0,614400,86,98
3.3,33.4,49152,2600960,696,220
3.1,33.3,0,634880,0,0
3.6,33.2,0,544768,90,196
3.5,33.3,0,552960,8585,22750
4.4,33.3,0,1085440,1237,306
2.4,33.2,0,1003520,155,453
4.9,33.1,0,1536000,0,0
4.0,33.1,0,1007616,0,0
3.5,33.2,0,1003520,0,0
5.3,33.2,0,1064960,196,134
3.4,33.2,0,1187840,0,0
5.0,33.2,0,1003520,86,161
5.0,33.2,0,17014784,0,0
3.8,33.2,0,958464,0,0
8.8,33.1,0,753664,196,134
4.4,33.1,12288,917504,172,161
4.0,33.1,0,1015808,892,244
3.1,33.1,0,618496,262,330
3.5,33.1,0,692224,489,493
4.8,33.0,0,876544,0,4990
2.1,33.0,0,1056768,1445,258
1.9,31.3,0,552960,0,172
4.8,31.3,0,618496,526,519
4.9,31.2,0,614400,282,295
5.8,31.2,8192,552960,196,134
6.0,31.4,0,958464,4989,6674
5.5,31.3,0,1011712,27751,13924
3.9,31.4,0,1011712,16000,10159
2.8,31.3,0,1007616,0,0
3.5,31.2,0,2154496,13757,8722
2.6,31.3,0,1179648,86,98
4.0,31.1,0,1712128,694,766
7.4,31.2,0,1101824,786,306
3.9,31.3,0,2007040,3916,12917
7.7,31.2,57344,1138688,18481,2974
5.0,31.2,0,1110016,0,0
3.9,31.0,0,1224704,507,705
4.9,31.0,0,1687552,352,220
3.1,31.0,0,1069056,86,161
6.0,31.1,0,1179648,86,192
6.2,31.2,77824,1277952,66,0
3.6,31.1,0,1171456,0,0
3.1,31.1,0,1077248,0,0
3.4,31.1,16384,22986752,629,635
4.1,31.1,0,753664,352,306
2.6,31.1,0,552960,0,0
2.0,31.1,0,782336,0,0
1.9,31.1,0,1855488,66,86
3.1,31.0,0,765952,696,110
4.0,31.0,0,548864,238,306
3.3,31.0,0,909312,0,0
4.1,31.0,0,761856,0,0
3.6,31.0,0,757760,172,161
3.6,30.9,0,614400,0,0
3.3,31.0,0,622592,354,250
2.4,30.9,0,1048576,110,134
2.6,31.0,0,847872,86,0
3.3,31.1,0,552960,523,306
2.9,31.0,0,688128,0,0
11.9,31.5,0,544768,0,0
10.1,32.4,0,585728,4626,3318
5.6,32.6,0,1040384,9502,3726
2.9,32.6,0,544768,23143,20181
3.1,32.8,0,638976,11340,584
1.9,32.8,0,618496,49832,1186
15.7,33.3,0,1712128,3726,314
6.1,33.2,0,1019904,156,320
9.2,32.9,0,1204224,812,2468
4.1,33.0,0,1003520,7324,8729
5.5,31.2,0,1150976,664,836
3.8,31.2,0,974848,0,0
6.0,31.2,0,970752,0,0
3.5,31.2,0,1081344,172,267
1.4,31.2,0,18354176,0,0
2.3,31.2,0,753664,270,208
1.6,31.1,0,761856,0,0
4.0,31.2,0,2367488,496,569
3.4,31.1,0,765952,196,134
3.9,31.1,0,3698688,0,0
6.8,31.1,0,1994752,0,0
4.8,31.1,0,2023424,0,0
3.3,31.1,0,1003520,155,261
5.2,31.1,16384,1961984,152,333
3.5,31.1,0,2002944,414,381
3.1,31.1,0,1552384,282,240
2.9,31.0,0,1011712,0,0
4.5,31.0,0,1007616,0,0
3.4,31.0,16384,1728512,0,0
4.4,30.9,0,1146880,86,106
3.5,31.0,0,1007616,196,134
3.9,31.0,0,1003520,66,86
2.5,31.0,0,1011712,0,0
3.5,31.0,0,1720320,0,0
4.4,31.0,0,1003520,86,98
2.8,31.1,0,1019904,196,134
2.9,31.1,0,1007616,0,0
2.9,31.1,0,1003520,196,134
2.6,31.1,0,1646592,286,330
2.4,31.1,0,1007616,0,0
5.9,30.7,0,1036288,86,161
3.0,30.7,0,1044480,0,86
2.8,30.7,0,1105920,66,0
4.4,30.8,0,1257472,0,0
3.6,30.8,0,1142784,282,295
3.3,31.0,0,1110016,196,134
3.4,30.8,16384,23035904,0,0
3.8,30.7,0,798720,42,62
4.1,30.7,0,757760,0,0
4.6,30.8,0,753664,0,0
4.5,30.7,12288,761856,196,134
10.7,31.3,45056,1372160,74,74
11.2,32.1,0,753664,6578,3597
6.3,32.3,0,692224,2790,914
2.5,32.4,0,688128,3661,5862
3.1,32.4,0,753664,4974,1767
12.3,32.7,8192,831488,14794,7138
23.5,33.2,0,1253376,50187,32256
20.4,33.6,8192,921600,81372,107832
25.0,34.0,0,1126400,142446,181439
10.7,34.0,0,1007616,139640,19117
7.8,33.9,0,1003520,14937,16216
6.4,33.8,0,1011712,14800,19121
5.3,33.8,0,1007616,7592,16846
5.9,33.6,0,1003520,12875,21912
5.7,33.6,0,1019904,1423,8374
4.9,33.6,0,1478656,3229,16005
4.8,33.5,0,2289664,877,514
5.9,33.5,0,978944,0,86
5.8,33.4,0,2383872,3063,24719
4.9,33.5,0,1134592,994,346
5.2,33.5,0,1110016,1122,15785
5.2,33.4,0,2211840,1952,8131
5.3,33.4,0,1101824,1306,8039
8.6,33.5,0,1110016,1713,16641
4.0,33.4,0,1007616,2470,8098
4.8,33.4,65536,26968064,1121,7862
8.2,33.6,0,1388544,753843,24590
7.4,33.5,0,2166784,9910,8900
3.5,33.4,0,1159168,7389,15392
10.2,33.4,0,696320,1658,30913
13.9,33.5,0,872448,44819,47749
9.7,33.5,0,544768,14421,1708
8.4,33.5,0,692224,1977,674
7.4,33.5,0,757760,10409,1037
9.0,33.5,0,864256,5260,23742
14.2,33.6,0,622592,8020,1201
10.9,33.5,0,847872,5840,636
11.2,33.5,0,614400,9534,12117
11.8,33.6,0,905216,34398,34683
2.9,33.6,0,618496,6001,23635
4.0,33.6,0,1282048,5297,15959
8.2,33.8,0,1015808,6193,8695
3.6,33.9,0,1228800,1476,404
3.9,33.8,0,1200128,413,384
2.4,33.6,0,8015872,196,134
9.9,33.3,0,1007616,946,15245
4.8,31.5,0,1003520,4165,977
4.1,31.5,0,1011712,508,430
2.3,31.5,0,1007616,0,0
3.4,31.5,0,1875968,282,487
4.4,31.5,0,1191936,152,161
4.6,31.5,0,1105920,0,0
14.4,32.6,0,1101824,128,168
6.5,32.8,0,1110016,7066,5995
5.4,33.0,0,1310720,7211,1756
3.6,33.0,0,37027840,16890,6646
2.6,33.0,0,761856,10882,587
2.8,33.0,0,1339392,51509,803
16.3,33.4,0,835584,86,106
4.4,33.4,0,835584,508,602
4.0,33.4,0,921600,813,15290
6.0,33.4,0,737280,4028,866
5.2,33.6,0,901120,6619,15201
3.4,33.6,0,548864,15010,8120
1.5,33.6,0,626688,526,517
3.6,33.5,0,1003520,196,4084
2.5,33.5,0,548864,6763,344
2.9,33.4,0,712704,196,134
3.8,33.4,0,1011712,1297,9367
2.8,33.3,0,1024000,282,401
2.5,33.3,0,1003520,7722,7132
4.0,33.3,0,1011712,6083,8433
3.8,33.3,0,1445888,1241,375
3.5,33.2,0,1474560,10325,15463
3.1,31.4,0,1044480,750,942
4.4,31.5,0,1273856,0,0
4.5,31.4,0,1105920,0,0
5.9,31.4,0,1761280,860,15145
3.1,31.4,0,974848,4134,718
4.0,31.5,0,970752,238,196
3.5,31.5,49152,1085440,0,0
2.5,31.5,0,1105920,0,0
3.0,31.6,0,1204224,0,0
3.3,31.5,0,1212416,0,5604
3.9,31.5,499712,1019904,884,9675
6.0,31.4,0,1613824,4283,699
1.6,31.5,0,22425600,0,0
1.9,31.5,0,757760,262,220
1.3,31.5,0,753664,152,247
1.3,31.4,0,761856,368,401
3.4,31.5,0,1368064,0,0
